frame,track_id,class,confidence,x1,y1,x2,y2,speed,unit,violation
348,34,car,0.790,404,147,440,170,63.4,px/s,
348,39,car,0.768,534,135,564,158,36.4,px/s,
348,45,car,0.731,582,138,609,157,32.8,px/s,
348,52,car,0.664,557,110,578,123,26.5,px/s,
348,48,car,0.631,510,122,536,137,38.5,px/s,
348,41,car,0.562,742,113,758,125,12.0,px/s,
348,58,car,0.554,593,117,615,132,26.5,px/s,
348,46,car,0.533,599,103,617,116,12.0,px/s,
348,57,car,0.438,730,95,743,105,18.0,px/s,
348,56,car,0.387,632,94,646,104,24.0,px/s,
348,42,car,0.334,712,120,732,134,18.0,px/s,
348,31,car,0.331,745,97,758,106,6.0,px/s,
349,27,car,0.846,139,213,211,253,205.9,px/s,
349,34,car,0.809,400,147,437,171,69.1,px/s,
349,53,car,0.796,751,141,776,160,23.0,px/s,
349,39,car,0.782,533,136,562,159,41.3,px/s,
349,45,car,0.740,580,138,609,158,27.9,px/s,
349,52,car,0.724,555,110,576,123,38.5,px/s,
349,48,car,0.679,510,122,535,138,41.0,px/s,
349,58,car,0.591,592,118,615,133,29.0,px/s,
349,46,car,0.522,598,103,616,117,20.5,px/s,
349,41,car,0.493,742,113,758,125,12.0,px/s,
349,57,car,0.489,730,95,743,105,12.0,px/s,
349,42,car,0.293,712,119,732,134,12.0,px/s,
349,31,car,0.287,746,96,759,106,12.0,px/s,
350,27,car,0.854,131,215,203,254,210.6,px/s,
350,34,car,0.803,398,148,435,172,70.5,px/s,
350,53,car,0.799,751,140,775,160,14.5,px/s,
350,39,car,0.758,531,136,560,159,39.9,px/s,
350,45,car,0.706,579,139,607,159,36.4,px/s,
350,48,car,0.689,509,123,533,138,35.0,px/s,
350,52,car,0.688,554,110,576,123,26.5,px/s,
350,58,car,0.670,591,118,615,133,23.0,px/s,
350,46,car,0.536,598,106,615,117,20.5,px/s,
350,41,car,0.512,742,113,758,125,12.0,px/s,
350,57,car,0.390,731,95,743,105,12.0,px/s,
350,31,car,0.332,745,96,760,106,6.0,px/s,
350,42,car,0.288,711,119,731,134,12.0,px/s,
351,27,car,0.856,121,217,194,256,214.9,px/s,
351,39,car,0.789,529,137,559,160,42.4,px/s,
351,34,car,0.782,394,149,432,173,70.5,px/s,
351,53,car,0.782,751,140,775,159,20.5,px/s,
351,48,car,0.678,508,123,533,139,35.0,px/s,
351,52,car,0.667,553,110,575,124,26.5,px/s,
351,45,car,0.666,577,139,606,160,36.4,px/s,
351,58,car,0.655,591,118,614,133,20.5,px/s,
351,41,car,0.511,742,112,758,124,12.0,px/s,
351,46,car,0.451,597,108,615,118,20.5,px/s,
351,57,car,0.423,730,95,744,105,6.0,px/s,
351,56,car,0.328,629,96,644,105,37.0,px/s,
351,31,car,0.321,746,96,760,106,12.0,px/s,
352,27,car,0.844,118,219,186,256,196.5,px/s,
352,34,car,0.806,391,149,429,174,76.1,px/s,
352,39,car,0.795,528,137,558,161,42.4,px/s,
352,53,car,0.768,751,139,775,159,14.5,px/s,
352,45,car,0.724,575,141,604,161,43.8,px/s,
352,48,car,0.692,507,123,532,140,31.5,px/s,
352,58,car,0.665,591,118,613,134,20.5,px/s,
352,52,car,0.643,552,110,573,124,32.5,px/s,
352,41,car,0.513,742,112,757,124,12.0,px/s,
352,46,car,0.507,596,106,614,118,26.5,px/s,
352,56,car,0.439,628,95,644,105,31.0,px/s,
352,57,car,0.357,730,95,745,104,12.0,px/s,
352,31,car,0.314,746,96,760,106,12.0,px/s,
353,27,car,0.846,103,221,177,262,277.0,px/s,
353,34,car,0.798,388,150,426,174,94.1,px/s,
353,39,car,0.778,526,138,557,162,55.8,px/s,
353,45,car,0.773,574,141,604,162,49.8,px/s,
353,53,car,0.757,750,139,774,158,23.0,px/s,
353,48,car,0.694,506,123,531,140,37.5,px/s,
353,58,car,0.614,590,118,612,135,29.0,px/s,
353,52,car,0.569,551,110,572,124,38.5,px/s,
353,41,car,0.524,742,112,757,124,12.0,px/s,
353,46,car,0.519,596,107,614,118,26.5,px/s,
353,56,car,0.428,628,95,643,105,31.0,px/s,
353,57,car,0.346,730,95,745,104,12.0,px/s,
353,31,car,0.316,747,96,761,105,20.5,px/s,
354,27,car,0.846,103,221,177,262,220.1,px/s,
354,34,car,0.798,388,150,426,174,69.4,px/s,
354,39,car,0.777,526,138,557,162,42.4,px/s,
354,45,car,0.772,574,141,604,162,41.3,px/s,
354,53,car,0.759,750,139,774,158,14.5,px/s,
354,48,car,0.697,506,123,531,140,29.0,px/s,
354,58,car,0.611,590,118,612,135,20.5,px/s,
354,52,car,0.570,551,110,572,124,26.5,px/s,
354,41,car,0.527,742,112,757,124,12.0,px/s,
354,46,car,0.519,596,107,614,118,18.0,px/s,
354,56,car,0.431,628,95,643,105,25.0,px/s,
354,57,car,0.349,730,95,745,104,12.0,px/s,
354,31,car,0.325,747,96,761,105,14.5,px/s,
355,27,car,0.850,92,223,168,266,236.3,px/s,
355,34,car,0.810,384,151,424,175,74.9,px/s,
355,39,car,0.805,524,139,555,163,43.8,px/s,
355,45,car,0.799,573,142,602,163,46.2,px/s,
355,53,car,0.757,750,138,774,157,20.5,px/s,
355,48,car,0.652,505,123,531,140,23.0,px/s,
355,41,car,0.583,742,112,757,124,12.0,px/s,
355,52,car,0.543,549,111,571,126,39.9,px/s,
355,56,car,0.503,626,95,642,106,33.5,px/s,
355,58,car,0.483,588,118,612,135,26.5,px/s,
355,46,car,0.448,595,107,613,118,18.0,px/s,
355,31,car,0.328,747,96,761,106,20.5,px/s,
355,57,car,0.311,732,95,745,104,12.0,px/s,
356,27,car,0.852,82,225,159,269,237.8,px/s,
356,34,car,0.788,381,151,420,176,80.7,px/s,
356,39,car,0.783,522,140,554,164,43.8,px/s,
356,45,car,0.775,571,143,601,164,41.3,px/s,
356,53,car,0.762,749,138,773,156,23.0,px/s,
356,48,car,0.688,503,124,527,141,33.5,px/s,
356,52,car,0.680,548,111,570,126,37.4,px/s,
356,41,car,0.603,742,112,757,124,6.0,px/s,
356,58,car,0.602,587,119,611,136,29.0,px/s,
356,46,car,0.494,594,108,612,118,18.0,px/s,
356,56,car,0.460,626,95,641,107,23.0,px/s,
356,57,car,0.362,732,95,745,104,12.0,px/s,
356,31,car,0.341,748,96,761,106,14.5,px/s,
357,27,car,0.849,72,227,150,269,261.8,px/s,
357,34,car,0.793,378,152,418,176,73.7,px/s,
357,53,car,0.781,749,138,773,156,23.0,px/s,
357,39,car,0.740,520,140,552,164,47.3,px/s,
357,45,car,0.731,570,144,599,164,39.9,px/s,
357,58,car,0.677,586,120,610,136,29.0,px/s,
357,52,car,0.675,547,112,568,126,37.4,px/s,
357,48,car,0.674,503,124,527,141,25.0,px/s,
357,41,car,0.670,742,111,757,124,0.0,px/s,
357,46,car,0.624,593,108,611,119,20.5,px/s,
357,56,car,0.547,625,96,641,107,23.0,px/s,
357,57,car,0.369,734,95,746,104,18.0,px/s,
357,31,car,0.335,748,96,761,105,20.5,px/s,
358,27,car,0.781,62,229,140,273,245.9,px/s,
358,34,car,0.781,376,153,414,177,74.7,px/s,
358,53,car,0.779,749,137,772,156,20.5,px/s,
358,39,car,0.739,519,140,550,165,47.3,px/s,
358,45,car,0.724,568,144,598,165,42.4,px/s,
358,41,car,0.668,742,111,757,123,6.0,px/s,
358,52,car,0.665,546,112,567,127,39.9,px/s,
358,46,car,0.632,592,107,611,120,29.0,px/s,
358,48,car,0.609,502,125,525,141,31.0,px/s,
358,58,car,0.590,586,120,609,136,26.5,px/s,
358,56,car,0.502,624,95,641,107,23.0,px/s,
358,57,car,0.337,734,94,747,104,18.0,px/s,
358,31,car,0.262,749,96,761,105,18.0,px/s,
359,27,car,0.818,50,232,130,274,312.2,px/s,
359,34,car,0.784,372,153,412,178,93.7,px/s,
359,53,car,0.780,749,137,771,155,26.5,px/s,
359,45,car,0.755,567,145,597,166,50.9,px/s,
359,39,car,0.731,516,141,548,166,60.7,px/s,
359,41,car,0.674,742,111,757,123,6.0,px/s,
359,48,car,0.673,501,125,523,142,39.5,px/s,
359,52,car,0.603,544,112,566,128,48.4,px/s,
359,46,car,0.585,591,107,610,120,35.0,px/s,
359,56,car,0.472,623,96,640,107,29.0,px/s,
359,58,car,0.407,585,120,608,137,35.0,px/s,
359,57,car,0.326,735,94,747,104,24.0,px/s,
359,31,car,0.251,748,96,761,105,24.0,px/s,
360,27,car,0.817,50,232,130,274,247.5,px/s,
360,34,car,0.784,372,153,412,178,74.7,px/s,
360,53,car,0.782,749,137,771,155,20.5,px/s,
360,45,car,0.754,567,145,597,166,37.5,px/s,
360,39,car,0.728,516,141,548,166,47.3,px/s,
360,41,car,0.673,742,111,757,123,6.0,px/s,
360,48,car,0.672,501,125,523,142,39.5,px/s,
360,52,car,0.605,544,112,566,128,35.0,px/s,
360,46,car,0.556,591,107,610,120,29.0,px/s,
360,56,car,0.487,623,96,640,107,20.5,px/s,
360,58,car,0.392,585,120,608,137,29.0,px/s,
360,57,car,0.332,735,94,747,104,18.0,px/s,
360,31,car,0.258,748,96,761,105,18.0,px/s,
361,27,car,0.858,39,234,113,277,270.8,px/s,
361,53,car,0.805,748,137,771,155,18.0,px/s,
361,45,car,0.771,565,145,596,167,42.4,px/s,
361,34,car,0.764,368,154,409,179,74.7,px/s,
361,39,car,0.730,515,142,547,167,47.3,px/s,
361,58,car,0.692,583,121,607,137,26.5,px/s,
361,41,car,0.659,742,111,757,123,6.0,px/s,
361,48,car,0.646,498,126,522,142,32.5,px/s,
361,46,car,0.634,590,107,610,121,29.0,px/s,
361,52,car,0.629,543,113,565,127,37.5,px/s,
361,56,car,0.467,623,96,639,107,12.0,px/s,
361,57,car,0.379,735,94,748,103,24.0,px/s,
361,31,car,0.269,749,96,762,105,24.0,px/s,
362,27,car,0.869,27,236,111,282,268.4,px/s,
362,53,car,0.816,749,136,771,154,26.5,px/s,
362,34,car,0.783,364,155,406,181,84.3,px/s,
362,39,car,0.739,513,143,545,167,47.3,px/s,
362,45,car,0.711,563,145,594,168,43.8,px/s,
362,52,car,0.667,541,113,564,128,38.9,px/s,
362,41,car,0.653,742,111,757,122,12.0,px/s,
362,48,car,0.628,497,126,520,143,45.9,px/s,
362,58,car,0.621,583,121,606,137,26.5,px/s,
362,46,car,0.601,590,107,609,121,26.5,px/s,
362,56,car,0.487,621,96,637,107,24.0,px/s,
362,57,car,0.275,735,95,749,103,18.0,px/s,
363,27,car,0.865,15,238,100,284,276.8,px/s,
363,53,car,0.805,748,135,771,153,29.0,px/s,
363,34,car,0.788,361,155,403,182,84.3,px/s,
363,39,car,0.751,511,143,544,168,47.3,px/s,
363,45,car,0.721,561,146,593,169,43.8,px/s,
363,52,car,0.681,540,112,562,128,36.4,px/s,
363,48,car,0.655,495,126,519,143,39.9,px/s,
363,41,car,0.623,742,110,757,122,6.0,px/s,
363,58,car,0.523,582,122,606,138,26.5,px/s,
363,46,car,0.511,589,107,609,122,24.0,px/s,
363,56,car,0.490,620,97,637,107,24.0,px/s,
363,57,car,0.308,736,94,749,104,24.0,px/s,
363,31,car,0.271,750,96,764,105,30.0,px/s,
364,53,car,0.803,747,134,771,153,23.0,px/s,
364,39,car,0.786,509,144,542,169,47.3,px/s,
364,34,car,0.747,359,156,399,182,83.3,px/s,
364,45,car,0.718,559,147,591,170,48.7,px/s,
364,48,car,0.685,494,126,518,143,37.4,px/s,
364,52,car,0.676,539,113,562,128,33.9,px/s,
364,41,car,0.603,742,110,757,122,6.0,px/s,
364,58,car,0.596,581,122,605,139,26.5,px/s,
364,46,car,0.566,589,108,608,122,24.0,px/s,
364,56,car,0.481,619,98,636,107,24.0,px/s,
364,59,car,0.338,667,90,681,99,,px/s,
365,39,car,0.784,507,144,540,170,60.7,px/s,
365,53,car,0.784,747,134,770,152,31.5,px/s,
365,34,car,0.773,354,157,396,184,110.2,px/s,
365,45,car,0.697,555,148,590,171,67.7,px/s,
365,48,car,0.690,492,127,516,144,50.8,px/s,
365,52,car,0.644,538,113,560,128,39.9,px/s,
365,58,car,0.592,580,122,605,140,35.0,px/s,
365,41,car,0.591,742,110,757,121,12.0,px/s,
365,46,car,0.590,588,107,608,122,24.0,px/s,
365,56,car,0.437,619,97,635,107,24.0,px/s,
365,31,car,0.365,751,95,766,105,30.0,px/s,
366,39,car,0.786,507,144,540,170,52.2,px/s,
366,53,car,0.785,747,134,770,152,25.5,px/s,
366,34,car,0.776,354,157,396,184,85.4,px/s,
366,45,car,0.701,555,148,590,171,54.3,px/s,
366,48,car,0.688,492,127,516,144,38.8,px/s,
366,52,car,0.639,538,113,560,128,31.4,px/s,
366,41,car,0.597,742,110,757,121,12.0,px/s,
366,46,car,0.563,588,107,607,122,24.0,px/s,
366,58,car,0.554,581,122,605,140,35.0,px/s,
366,59,car,0.453,665,90,680,99,,px/s,
366,56,car,0.431,619,98,635,107,24.0,px/s,
366,31,car,0.368,751,95,765,105,24.0,px/s,
367,39,car,0.804,504,144,539,171,53.7,px/s,
367,53,car,0.786,747,134,770,152,17.0,px/s,
367,34,car,0.781,350,157,393,184,87.8,px/s,
367,45,car,0.703,554,149,589,172,49.4,px/s,
367,52,car,0.699,535,113,559,128,30.0,px/s,
367,48,car,0.684,491,127,515,144,31.4,px/s,
367,58,car,0.609,579,122,604,140,41.0,px/s,
367,41,car,0.594,742,110,756,121,6.0,px/s,
367,46,car,0.490,587,108,608,122,18.0,px/s,
367,59,car,0.474,665,90,679,100,,px/s,
367,56,car,0.428,618,98,634,107,18.0,px/s,
367,31,car,0.383,751,96,765,105,24.0,px/s,
367,57,car,0.265,738,94,751,104,30.0,px/s,
368,39,car,0.827,503,145,537,172,48.7,px/s,
368,45,car,0.795,553,150,586,173,54.3,px/s,
368,53,car,0.783,747,134,769,151,14.5,px/s,
368,34,car,0.770,346,158,389,185,93.6,px/s,
368,58,car,0.722,578,123,603,140,41.0,px/s,
368,48,car,0.711,490,127,514,145,33.9,px/s,
368,52,car,0.709,535,113,558,128,30.0,px/s,
368,41,car,0.651,742,109,756,121,6.0,px/s,
368,46,car,0.540,586,108,606,123,20.5,px/s,
368,56,car,0.401,617,98,632,108,25.4,px/s,
368,31,car,0.286,751,95,766,104,24.0,px/s,
369,39,car,0.795,501,146,535,173,48.7,px/s,
369,34,car,0.781,343,159,386,185,93.6,px/s,
369,53,car,0.775,746,133,769,151,20.5,px/s,
369,48,car,0.732,488,128,512,145,39.9,px/s,
369,45,car,0.707,552,151,584,174,49.4,px/s,
369,52,car,0.705,534,114,557,129,32.5,px/s,
369,58,car,0.685,578,123,602,140,32.5,px/s,
369,41,car,0.619,741,109,756,121,12.0,px/s,
369,46,car,0.531,585,110,606,123,20.5,px/s,
369,56,car,0.467,616,98,632,108,19.4,px/s,
369,31,car,0.363,751,95,765,104,12.0,px/s,
370,39,car,0.799,498,147,533,173,53.3,px/s,
370,34,car,0.792,338,160,383,186,91.5,px/s,
370,53,car,0.780,746,132,768,150,18.0,px/s,
370,52,car,0.726,534,114,556,129,26.5,px/s,
370,45,car,0.725,550,152,583,175,43.8,px/s,
370,48,car,0.700,486,128,511,145,38.5,px/s,
370,58,car,0.691,577,124,600,141,37.4,px/s,
370,41,car,0.610,741,109,756,120,12.0,px/s,
370,46,car,0.582,584,110,605,124,29.0,px/s,
370,56,car,0.458,615,98,631,108,25.4,px/s,
370,31,car,0.252,751,95,766,104,6.0,px/s,
371,34,car,0.820,334,161,379,188,118.3,px/s,
371,53,car,0.775,746,132,768,149,24.0,px/s,
371,45,car,0.768,549,152,581,176,52.3,px/s,
371,39,car,0.763,495,147,532,175,70.3,px/s,
371,52,car,0.730,533,115,555,130,35.0,px/s,
371,58,car,0.726,575,123,600,141,37.4,px/s,
371,48,car,0.696,485,129,509,147,51.9,px/s,
371,41,car,0.659,741,108,756,120,12.0,px/s,
371,46,car,0.541,583,110,604,124,29.0,px/s,
371,56,car,0.476,615,98,630,109,33.9,px/s,
372,34,car,0.821,334,161,378,188,94.3,px/s,
372,53,car,0.772,746,132,768,149,24.0,px/s,
372,39,car,0.768,495,147,532,175,56.9,px/s,
372,45,car,0.767,548,152,581,176,49.8,px/s,
372,52,car,0.728,533,115,555,130,23.0,px/s,
372,58,car,0.721,575,123,600,141,25.4,px/s,
372,48,car,0.690,485,129,509,147,45.9,px/s,
372,41,car,0.644,741,108,756,120,12.0,px/s,
372,46,car,0.527,583,110,604,124,29.0,px/s,
372,56,car,0.474,615,98,630,109,27.9,px/s,
373,39,car,0.821,493,148,530,176,61.8,px/s,
373,34,car,0.805,329,162,375,190,96.4,px/s,
373,53,car,0.786,746,132,768,149,18.0,px/s,
373,45,car,0.762,546,153,580,178,49.8,px/s,
373,58,car,0.716,575,124,599,142,25.4,px/s,
373,48,car,0.710,483,129,508,147,49.4,px/s,
373,52,car,0.681,531,115,554,130,29.0,px/s,
373,41,car,0.647,741,108,756,120,12.0,px/s,
373,46,car,0.522,582,110,603,124,26.5,px/s,
373,56,car,0.393,614,100,630,108,20.5,px/s,
374,39,car,0.798,491,148,528,176,60.4,px/s,
374,34,car,0.789,326,162,372,190,96.4,px/s,
374,53,car,0.783,746,131,768,149,12.0,px/s,
374,45,car,0.732,544,153,579,179,54.7,px/s,
374,48,car,0.709,481,129,506,148,50.8,px/s,
374,58,car,0.679,573,125,598,142,37.4,px/s,
374,41,car,0.672,741,108,756,119,12.0,px/s,
374,52,car,0.664,530,116,552,131,29.0,px/s,
374,46,car,0.562,582,111,602,124,20.5,px/s,
374,56,car,0.477,613,100,629,109,29.0,px/s,
374,31,car,0.260,753,95,768,104,18.0,px/s,
375,34,car,0.813,322,163,367,191,102.3,px/s,
375,39,car,0.800,489,149,526,178,59.4,px/s,
375,53,car,0.779,745,131,767,148,14.5,px/s,
375,45,car,0.772,542,155,576,180,54.7,px/s,
375,48,car,0.724,479,130,505,147,47.3,px/s,
375,52,car,0.718,528,116,551,131,41.0,px/s,
375,58,car,0.681,573,125,597,142,24.0,px/s,
375,41,car,0.666,741,108,756,119,6.0,px/s,
375,46,car,0.633,581,110,602,124,18.0,px/s,
375,56,car,0.438,612,100,628,109,29.0,px/s,
375,31,car,0.342,754,95,767,104,18.0,px/s,
376,34,car,0.836,316,163,364,193,102.3,px/s,
376,39,car,0.793,488,150,524,179,50.9,px/s,
376,45,car,0.784,540,156,575,180,58.2,px/s,
376,53,car,0.781,745,131,767,148,8.5,px/s,
376,52,car,0.752,527,116,550,132,41.0,px/s,
376,48,car,0.711,477,130,503,148,47.3,px/s,
376,41,car,0.676,741,108,756,119,6.0,px/s,
376,58,car,0.654,572,126,595,143,31.4,px/s,
376,46,car,0.632,581,110,600,124,18.0,px/s,
376,56,car,0.460,612,101,627,109,26.5,px/s,
376,31,car,0.341,755,95,768,103,20.5,px/s,
376,59,car,0.305,659,91,674,100,90.0,px/s,
377,39,car,0.833,485,151,522,180,69.8,px/s,
377,34,car,0.797,313,165,360,194,127.0,px/s,
377,48,car,0.789,475,130,502,149,60.7,px/s,
377,53,car,0.771,745,130,767,148,8.5,px/s,
377,45,car,0.752,538,157,572,182,69.2,px/s,
377,52,car,0.748,526,117,549,132,47.0,px/s,
377,58,car,0.715,571,126,595,143,31.4,px/s,
377,41,car,0.672,741,108,755,119,6.0,px/s,
377,46,car,0.614,580,112,600,125,24.0,px/s,
377,31,car,0.471,755,94,768,103,20.5,px/s,
377,56,car,0.426,611,101,627,110,32.5,px/s,
377,59,car,0.377,657,91,672,100,82.5,px/s,
378,39,car,0.833,485,151,522,180,56.4,px/s,
378,34,car,0.796,313,165,360,194,100.2,px/s,
378,48,car,0.791,475,130,502,149,48.7,px/s,
378,53,car,0.770,745,130,767,148,8.5,px/s,
378,45,car,0.758,538,157,572,182,55.8,px/s,
378,52,car,0.746,526,117,549,132,35.0,px/s,
378,58,car,0.728,571,126,595,143,25.4,px/s,
378,41,car,0.669,741,108,755,119,6.0,px/s,
378,46,car,0.628,580,112,600,125,18.0,px/s,
378,31,car,0.460,755,94,768,103,20.5,px/s,
378,56,car,0.421,611,101,627,110,26.5,px/s,
378,59,car,0.384,657,91,672,100,66.0,px/s,
379,48,car,0.829,474,131,501,150,43.8,px/s,
379,34,car,0.825,308,165,356,195,106.9,px/s,
379,39,car,0.823,483,151,520,180,56.4,px/s,
379,53,car,0.772,745,130,767,148,8.5,px/s,
379,45,car,0.754,535,158,571,183,55.8,px/s,
379,52,car,0.715,524,117,548,132,32.5,px/s,
379,58,car,0.678,569,126,595,144,21.9,px/s,
379,41,car,0.668,741,107,755,119,0.0,px/s,
379,46,car,0.638,579,112,599,125,24.0,px/s,
379,31,car,0.498,756,94,770,104,21.9,px/s,
379,59,car,0.447,656,91,671,100,60.0,px/s,
379,56,car,0.409,610,101,626,110,24.0,px/s,
379,57,car,0.379,743,93,756,101,65.0,px/s,
380,39,car,0.825,480,152,518,182,56.4,px/s,
380,34,car,0.793,303,167,352,196,106.9,px/s,
380,48,car,0.790,473,131,498,150,47.3,px/s,
380,52,car,0.750,523,117,546,132,32.5,px/s,
380,58,car,0.746,568,126,594,144,27.9,px/s,
380,53,car,0.745,745,129,766,147,8.5,px/s,
380,45,car,0.744,534,160,569,184,55.8,px/s,
380,46,car,0.694,578,111,598,126,26.5,px/s,
380,41,car,0.655,742,107,755,119,0.0,px/s,
380,31,car,0.530,756,94,771,104,21.9,px/s,
380,56,car,0.452,609,100,625,110,24.0,px/s,
380,59,car,0.417,656,91,670,100,54.0,px/s,
380,57,car,0.376,744,92,756,101,65.0,px/s,
381,39,car,0.820,479,152,516,183,61.4,px/s,
381,48,car,0.794,470,132,497,150,45.9,px/s,
381,58,car,0.776,566,126,593,145,27.9,px/s,
381,34,car,0.769,298,167,348,197,104.8,px/s,
381,53,car,0.757,744,129,766,146,14.5,px/s,
381,52,car,0.733,523,117,545,133,30.0,px/s,
381,45,car,0.733,531,160,566,186,65.4,px/s,
381,41,car,0.690,741,107,755,118,6.0,px/s,
381,46,car,0.639,577,111,598,126,26.5,px/s,
381,31,car,0.514,757,94,771,104,19.4,px/s,
381,56,car,0.480,608,101,624,110,24.0,px/s,
381,59,car,0.442,655,91,669,101,26.5,px/s,
381,57,car,0.288,746,92,757,101,65.0,px/s,
382,34,car,0.827,294,169,344,198,104.8,px/s,
382,39,car,0.775,475,153,514,184,61.4,px/s,
382,53,car,0.757,745,128,765,145,20.5,px/s,
382,58,car,0.740,566,127,592,146,33.9,px/s,
382,48,car,0.732,470,133,495,150,38.5,px/s,
382,45,car,0.707,528,161,565,187,61.9,px/s,
382,52,car,0.702,520,118,544,134,37.4,px/s,
382,41,car,0.655,741,107,755,118,6.0,px/s,
382,46,car,0.620,576,111,597,126,26.5,px/s,
382,56,car,0.542,607,101,623,111,26.5,px/s,
382,31,car,0.421,757,94,771,104,19.4,px/s,
382,59,car,0.328,655,91,669,101,14.5,px/s,
383,34,car,0.796,289,169,340,199,135.4,px/s,
383,39,car,0.770,473,153,511,185,74.8,px/s,
383,53,car,0.766,745,129,765,145,20.5,px/s,
383,48,car,0.731,465,134,493,151,57.5,px/s,
383,45,car,0.719,527,161,563,188,70.4,px/s,
383,58,car,0.694,565,127,591,146,39.9,px/s,
383,46,car,0.693,575,112,596,127,35.0,px/s,
383,41,car,0.651,741,107,755,118,6.0,px/s,
383,56,car,0.575,606,100,623,111,32.5,px/s,
383,52,car,0.574,519,118,542,134,49.4,px/s,
383,31,car,0.460,758,94,771,103,25.4,px/s,
383,59,car,0.319,654,91,668,101,20.5,px/s,
384,34,car,0.796,289,169,340,199,110.7,px/s,
384,39,car,0.770,473,153,511,185,62.8,px/s,
384,53,car,0.766,745,129,765,145,20.5,px/s,
384,48,car,0.731,465,134,493,151,49.0,px/s,
384,45,car,0.719,527,161,563,188,57.0,px/s,
384,58,car,0.693,565,127,591,146,31.4,px/s,
384,46,car,0.693,575,112,596,127,29.0,px/s,
384,41,car,0.651,741,107,755,118,6.0,px/s,
384,56,car,0.574,606,100,623,111,26.5,px/s,
384,52,car,0.574,519,118,542,134,43.4,px/s,
384,31,car,0.460,758,94,771,103,12.0,px/s,
384,59,car,0.318,654,91,668,101,14.5,px/s,
385,34,car,0.808,283,170,335,201,112.4,px/s,
385,39,car,0.807,470,155,510,186,59.2,px/s,
385,45,car,0.779,524,162,562,190,60.5,px/s,
385,53,car,0.770,744,129,765,144,20.5,px/s,
385,58,car,0.718,564,128,591,148,38.8,px/s,
385,46,car,0.703,575,113,595,127,20.5,px/s,
385,48,car,0.670,465,134,492,151,43.0,px/s,
385,41,car,0.639,741,107,755,118,6.0,px/s,
385,56,car,0.606,605,100,622,111,26.5,px/s,
385,52,car,0.604,518,120,542,135,37.4,px/s,
385,59,car,0.462,652,91,667,101,26.5,px/s,
385,31,car,0.430,758,94,772,103,18.0,px/s,
386,34,car,0.836,280,171,331,202,112.4,px/s,
386,53,car,0.795,744,128,764,144,14.5,px/s,
386,45,car,0.774,521,164,559,192,60.5,px/s,
386,58,car,0.770,563,128,589,148,31.4,px/s,
386,39,car,0.761,467,155,508,187,64.8,px/s,
386,48,car,0.715,461,134,490,152,49.9,px/s,
386,52,car,0.689,517,120,540,135,43.4,px/s,
386,41,car,0.633,741,107,755,118,0.0,px/s,
386,46,car,0.624,574,114,595,128,23.0,px/s,
386,56,car,0.563,604,100,621,111,26.5,px/s,
386,59,car,0.496,652,91,667,101,18.0,px/s,
386,31,car,0.376,759,94,772,103,12.0,px/s,
387,34,car,0.829,272,172,326,203,124.1,px/s,
387,39,car,0.821,464,158,506,189,62.8,px/s,
387,45,car,0.804,519,165,557,193,60.5,px/s,
387,53,car,0.791,743,128,764,144,14.5,px/s,
387,58,car,0.771,561,129,588,148,37.4,px/s,
387,48,car,0.743,460,135,488,153,52.4,px/s,
387,52,car,0.715,516,119,539,135,36.0,px/s,
387,41,car,0.641,741,106,755,117,6.0,px/s,
387,46,car,0.590,573,114,594,128,23.0,px/s,
387,56,car,0.583,603,101,620,112,26.5,px/s,
387,59,car,0.501,652,91,666,101,18.0,px/s,
387,31,car,0.385,759,94,772,103,12.0,px/s,
388,34,car,0.829,269,173,322,204,118.3,px/s,
388,60,car,0.827,779,179,819,211,,px/s,
388,39,car,0.796,462,158,503,190,68.3,px/s,
388,53,car,0.785,743,127,764,143,20.5,px/s,
388,45,car,0.754,516,166,554,195,73.7,px/s,
388,58,car,0.731,560,129,587,149,39.9,px/s,
388,52,car,0.712,515,119,538,136,32.5,px/s,
388,48,car,0.704,458,136,487,153,45.5,px/s,
388,46,car,0.606,572,114,594,129,20.5,px/s,
388,41,car,0.606,741,107,755,117,6.0,px/s,
388,56,car,0.584,602,101,619,112,26.5,px/s,
388,59,car,0.537,651,92,666,101,18.0,px/s,
388,31,car,0.434,760,94,773,103,12.0,px/s,
389,34,car,0.835,263,175,317,205,148.9,px/s,
389,60,car,0.826,777,177,817,210,,px/s,
389,39,car,0.776,458,160,501,191,87.3,px/s,
389,48,car,0.765,455,137,484,155,67.1,px/s,
389,45,car,0.762,513,168,552,196,92.6,px/s,
389,53,car,0.744,743,127,764,143,20.5,px/s,
389,58,car,0.735,559,129,586,149,45.9,px/s,
389,52,car,0.720,513,120,537,136,38.5,px/s,
389,46,car,0.706,571,114,592,129,32.5,px/s,
389,56,car,0.584,601,102,618,112,32.5,px/s,
389,41,car,0.579,741,106,755,117,6.0,px/s,
389,31,car,0.383,760,94,772,102,18.0,px/s,
389,59,car,0.367,650,92,665,101,24.0,px/s,
390,34,car,0.836,263,175,317,205,116.6,px/s,
390,60,car,0.826,777,177,817,210,,px/s,
390,39,car,0.777,458,160,501,191,73.9,px/s,
390,48,car,0.764,455,137,484,155,61.1,px/s,
390,45,car,0.763,513,168,552,196,75.7,px/s,
390,53,car,0.742,743,127,764,143,12.0,px/s,
