frame,track_id,class,confidence,x1,y1,x2,y2,speed_mph,violation
121,29,car,0.349,740,96,755,111,,
122,23,car,0.848,271,172,324,203,,
122,24,car,0.835,432,174,475,205,,
122,31,car,0.791,739,141,763,160,,
122,19,car,0.718,671,156,705,183,,
122,21,car,0.717,726,122,742,136,,
122,26,car,0.668,680,110,696,125,,
122,27,car,0.668,598,103,613,115,,
122,34,car,0.595,639,92,653,105,,
122,22,car,0.475,738,113,754,125,,
122,37,car,0.427,764,132,783,151,,
122,29,car,0.358,740,96,755,110,,
123,23,car,0.839,264,174,319,205,,
123,24,car,0.811,428,176,472,207,,
123,31,car,0.798,738,140,763,160,,
123,19,car,0.725,672,155,705,182,,
123,27,car,0.671,597,103,613,115,,
123,26,car,0.648,680,110,696,124,,
123,21,car,0.615,726,122,741,136,,
123,34,car,0.562,638,92,653,105,,
123,22,car,0.483,739,113,754,124,,
123,37,car,0.458,760,130,783,150,,
123,29,truck,0.303,740,96,755,110,,
124,24,car,0.844,424,177,468,210,,
124,23,car,0.837,258,175,313,206,,
124,31,car,0.798,738,139,763,159,,
124,19,car,0.747,672,153,706,181,,
124,21,car,0.695,726,122,741,135,,
124,26,car,0.690,681,110,697,123,,
124,27,car,0.677,597,103,612,116,,
124,34,car,0.570,637,92,652,105,,
124,37,car,0.556,760,131,782,149,,
124,22,car,0.476,738,113,753,124,,
124,29,car,0.367,740,96,755,110,,
125,23,car,0.845,252,176,308,208,,
125,24,car,0.812,422,178,465,210,,
125,31,car,0.785,738,139,762,158,,
125,19,car,0.716,673,153,705,180,,
125,26,car,0.702,681,110,697,123,,
125,27,car,0.682,596,104,611,116,,
125,21,car,0.658,727,122,740,135,,
125,37,car,0.634,760,131,781,149,,
125,34,car,0.585,637,93,651,105,,
125,22,car,0.555,738,112,753,123,,
125,29,car,0.411,740,96,755,110,,
126,23,car,0.845,252,176,308,208,,
126,24,car,0.807,422,178,465,210,,
126,31,car,0.786,738,139,762,158,,
126,19,car,0.715,673,153,705,180,,
126,26,car,0.702,681,110,697,123,,
126,27,car,0.681,596,104,611,116,,
126,21,car,0.641,727,122,740,135,,
126,37,car,0.638,759,131,781,149,,
126,34,car,0.586,637,93,651,105,,
126,22,car,0.550,738,112,753,123,,
126,29,car,0.414,740,96,755,110,,
127,23,car,0.847,246,177,302,209,,
127,24,car,0.777,417,179,461,213,,
127,31,car,0.776,738,139,761,157,,
127,27,car,0.684,596,104,610,116,,
127,26,car,0.674,681,110,698,123,,
127,21,car,0.668,726,121,740,135,,
127,19,car,0.647,674,152,706,179,,
127,22,car,0.616,738,112,753,123,,
127,37,car,0.584,759,130,781,148,,
127,34,car,0.563,636,93,650,105,,
127,29,car,0.338,740,96,756,110,,
128,23,car,0.827,239,178,296,211,,
128,24,car,0.808,410,181,458,215,,
128,31,car,0.780,738,138,761,157,,
128,27,car,0.712,595,104,610,116,,
128,19,car,0.637,674,152,707,178,,
128,37,car,0.585,758,129,780,148,,
128,26,car,0.583,681,110,698,123,,
128,34,car,0.572,635,93,650,105,,
128,22,car,0.566,738,111,753,123,,
128,21,car,0.503,727,120,740,134,,
128,29,truck,0.259,741,96,756,110,,
129,23,car,0.848,232,179,290,212,,
129,24,car,0.839,407,182,453,217,,
129,31,car,0.770,738,138,761,156,,
129,19,car,0.675,676,151,707,177,,
129,27,car,0.675,594,105,610,116,,
129,37,car,0.661,758,129,780,147,,
129,34,car,0.551,633,93,649,106,,
129,22,car,0.542,739,111,753,123,,
129,26,car,0.529,682,109,698,122,,
129,21,car,0.411,727,121,740,134,,
129,29,truck,0.262,741,95,756,109,,
130,23,car,0.852,225,181,284,214,,
130,24,car,0.844,403,184,451,219,,
130,31,car,0.774,737,137,761,156,,
130,19,car,0.687,676,151,707,176,,
130,27,car,0.671,593,105,609,117,,
130,37,car,0.670,758,129,779,147,,
130,22,car,0.621,739,111,753,122,,
130,21,car,0.582,727,120,739,133,,
130,34,car,0.463,633,94,648,106,,
130,26,car,0.424,682,108,699,122,,
130,29,car,0.263,741,95,756,109,,
131,23,car,0.855,219,182,278,216,,
131,31,car,0.801,737,137,761,156,,
131,24,car,0.798,398,186,447,222,,
131,19,car,0.673,677,151,708,175,,
131,27,car,0.635,593,106,609,117,,
131,37,car,0.626,757,129,779,147,,
131,22,car,0.610,738,110,753,122,,
131,21,car,0.489,727,120,739,133,,
131,26,car,0.483,683,107,699,122,,
131,34,car,0.435,633,94,648,107,,
131,29,car,0.252,741,95,756,109,,
132,23,car,0.855,219,182,278,216,,
132,24,car,0.800,398,186,447,222,,
132,31,car,0.800,737,137,761,156,,
132,19,car,0.674,677,151,708,175,,
132,27,car,0.633,593,106,609,117,,
132,37,car,0.624,757,129,779,147,,
132,22,car,0.606,738,110,753,122,,
132,21,car,0.479,727,120,739,133,,
132,26,car,0.476,683,107,699,122,,
132,34,car,0.445,633,94,648,107,,
133,23,car,0.857,212,183,272,217,,
133,24,car,0.805,393,189,443,223,,
133,31,car,0.801,737,137,761,155,,
133,19,car,0.671,678,150,708,174,,
133,27,car,0.653,592,106,608,118,,
133,37,car,0.615,757,129,778,147,,
133,22,car,0.590,738,111,753,122,,
133,21,car,0.488,727,120,738,133,,
133,34,car,0.451,632,94,646,107,,
133,26,car,0.444,683,108,699,121,,
133,29,truck,0.259,741,95,756,109,,
134,23,car,0.865,204,185,265,219,,
134,24,car,0.853,388,191,439,226,,
134,31,car,0.795,737,137,760,154,,
134,19,car,0.720,678,149,708,173,,
134,27,car,0.661,591,106,607,118,,
134,22,car,0.633,738,111,752,122,,
134,37,car,0.609,757,127,778,146,,
134,34,car,0.498,631,94,646,105,,
134,26,car,0.451,683,109,699,120,,
134,21,car,0.445,727,119,738,132,,
134,29,car,0.269,742,95,756,110,,
135,23,car,0.860,197,186,259,221,,
135,24,car,0.830,383,191,435,228,,
135,31,car,0.810,737,136,760,154,,
135,19,car,0.751,679,148,708,173,,
135,22,car,0.659,738,111,752,121,,
135,27,car,0.650,591,106,606,118,,
135,37,car,0.586,757,127,778,146,,
135,34,car,0.523,631,94,645,105,,
135,21,car,0.500,727,119,738,132,,
135,26,car,0.438,684,108,699,120,,
135,39,car,0.403,680,89,695,100,,
136,23,car,0.857,190,187,253,223,,
136,31,car,0.817,737,136,760,153,,
136,19,car,0.728,679,148,708,172,,
136,22,car,0.684,738,111,752,121,,
136,27,car,0.670,591,106,606,119,,
136,37,car,0.639,756,126,777,145,,
136,24,car,0.625,378,193,430,230,,
136,34,car,0.551,630,95,644,107,,
136,21,car,0.534,727,119,738,132,,
136,39,car,0.450,679,89,695,100,,
136,26,car,0.429,684,108,699,120,,
137,23,car,0.861,182,189,246,224,,
137,31,car,0.822,736,135,759,153,,
137,19,car,0.749,680,147,708,171,,
137,37,car,0.678,755,126,776,145,,
137,27,car,0.660,590,106,606,119,,
137,22,car,0.656,738,111,752,121,,
137,34,car,0.561,629,95,644,107,,
137,24,car,0.559,372,183,426,234,,
137,21,car,0.512,727,119,738,131,,
137,39,car,0.431,679,89,694,100,,
137,26,car,0.360,684,108,700,120,,
138,23,car,0.861,182,189,246,224,,
138,31,car,0.822,736,135,759,153,,
138,19,car,0.746,680,147,708,171,,
138,37,car,0.678,755,126,776,145,,
138,27,car,0.660,590,106,606,119,,
138,22,car,0.654,738,111,752,121,,
138,34,car,0.561,629,95,644,107,,
138,24,car,0.559,372,183,426,234,,
138,21,car,0.514,727,119,738,131,,
138,39,car,0.431,679,89,694,100,,
138,26,car,0.359,684,108,700,120,,
139,23,car,0.861,175,191,238,227,,
139,31,car,0.811,736,135,759,153,,
139,19,car,0.675,680,146,709,170,,
139,22,car,0.654,738,111,752,121,,
139,37,car,0.635,754,126,776,144,,
139,27,car,0.635,589,107,605,119,,
139,34,car,0.562,628,95,643,107,,
139,24,car,0.533,367,195,421,236,,
139,26,car,0.479,685,106,700,119,,
139,39,car,0.471,678,89,693,100,,
139,21,car,0.464,727,119,737,131,,
140,23,car,0.858,167,193,232,228,,
140,31,car,0.808,736,135,758,152,,
140,24,car,0.783,361,199,417,238,,
140,22,car,0.676,738,110,752,121,,
140,37,car,0.649,755,125,776,144,,
140,27,car,0.649,588,107,604,119,,
140,34,car,0.614,628,95,642,107,,
140,19,car,0.558,680,145,709,169,,
140,39,car,0.501,677,89,693,100,,
140,26,car,0.457,686,107,700,119,,
140,21,car,0.432,727,118,737,130,,
140,29,car,0.271,743,94,757,109,,
141,23,car,0.860,159,194,224,231,,
141,31,car,0.800,736,134,758,152,,
141,24,car,0.783,355,201,412,241,,
141,22,car,0.697,738,109,752,120,,
141,27,car,0.690,588,107,603,120,,
141,34,car,0.649,627,95,642,107,,
141,37,car,0.637,755,125,775,143,,
141,39,car,0.583,676,89,692,100,,
141,26,car,0.553,686,101,702,119,,
141,40,car,0.520,700,104,720,120,,
141,19,car,0.455,680,144,710,168,,
141,21,car,0.454,727,118,736,130,,
141,29,car,0.408,743,94,758,109,,
142,23,car,0.863,151,195,216,233,,
142,24,car,0.821,349,203,407,244,,
142,31,car,0.783,736,133,758,151,,
142,27,car,0.714,588,107,603,120,,
142,22,car,0.705,738,109,752,120,,
142,34,car,0.673,626,95,641,107,,
142,37,car,0.619,754,124,775,143,,
142,39,car,0.615,676,89,691,100,,
142,21,car,0.488,727,117,736,129,,
142,29,car,0.456,743,94,758,109,,
142,19,car,0.451,680,144,710,167,,
142,26,car,0.353,686,101,703,119,,
143,23,car,0.864,142,197,209,235,,
143,24,car,0.846,343,205,401,247,,
143,31,car,0.770,736,133,757,151,,
143,27,car,0.697,587,108,602,120,,
143,34,car,0.664,626,95,640,108,,
143,22,car,0.642,738,109,752,120,,
143,37,car,0.601,755,124,774,143,,
143,39,car,0.601,675,89,690,101,,
143,26,car,0.503,686,105,702,119,,
143,29,car,0.488,743,94,758,108,,
143,19,car,0.422,681,143,710,167,,
143,21,car,0.383,727,117,735,129,,
144,23,car,0.863,142,197,209,235,,
144,24,car,0.846,343,205,401,247,,
144,31,car,0.770,736,133,757,151,,
144,27,car,0.694,587,108,602,120,,
144,34,car,0.660,626,95,640,108,,
144,22,car,0.621,738,109,752,120,,
144,37,car,0.602,755,124,774,143,,
144,39,car,0.601,675,89,690,101,,
144,26,car,0.501,686,105,702,119,,
144,29,car,0.490,743,94,758,108,,
144,19,car,0.439,681,143,710,167,,
144,21,car,0.393,727,117,735,129,,
145,23,car,0.857,133,199,201,237,,
145,24,car,0.851,337,208,396,250,,
145,31,car,0.767,736,133,757,150,,
145,22,car,0.691,739,109,752,120,,
145,27,car,0.669,586,108,602,120,,
145,34,car,0.634,625,95,640,107,,
145,39,car,0.593,674,89,690,101,,
145,37,car,0.558,754,125,774,142,,
145,26,car,0.510,687,105,702,118,,
145,19,car,0.488,682,143,710,166,,
145,21,car,0.335,727,117,734,129,,
145,29,car,0.334,743,94,758,108,,
146,23,car,0.853,128,201,193,239,,
146,24,car,0.840,330,210,391,253,,
146,31,car,0.782,736,133,756,150,,
146,22,car,0.706,739,109,752,119,,
146,27,car,0.649,585,108,601,121,,
146,37,car,0.621,754,124,773,141,,
146,34,car,0.616,624,95,640,107,,
146,39,car,0.602,673,90,689,101,,
146,19,car,0.575,683,143,711,165,,
146,26,car,0.495,687,105,702,118,,
146,29,car,0.373,744,93,759,108,,
146,21,car,0.289,727,116,734,129,,
147,23,car,0.858,118,203,185,242,,
147,24,car,0.828,323,212,386,256,,
147,31,car,0.790,735,132,756,149,,
147,22,car,0.722,739,108,752,119,,
147,27,car,0.672,584,109,601,121,,
147,19,car,0.596,684,142,711,165,,
147,37,car,0.593,754,124,773,141,,
147,34,car,0.590,623,96,639,107,,
147,39,car,0.585,672,90,688,101,,
147,26,car,0.570,687,104,703,118,,
147,29,car,0.314,744,93,759,108,,
147,21,car,0.283,727,116,735,128,,
148,23,car,0.845,105,205,177,244,,
148,24,car,0.823,317,215,380,259,,
148,31,car,0.778,735,132,756,149,,
148,27,car,0.652,584,109,600,121,,
148,22,car,0.647,739,109,752,119,,
148,19,car,0.625,685,142,711,164,,
148,37,car,0.618,754,124,773,141,,
148,34,car,0.610,623,96,638,107,,
148,39,car,0.594,672,90,687,101,,
148,26,car,0.590,688,103,703,117,,
148,29,car,0.404,744,94,759,108,,
148,21,car,0.277,727,116,734,128,,
149,23,car,0.861,95,207,169,246,,
149,24,car,0.828,309,217,374,263,,
149,31,car,0.788,735,131,756,148,,
149,19,car,0.691,685,140,712,163,,
149,22,car,0.668,738,108,752,119,,
149,37,car,0.644,754,123,772,140,,
149,27,car,0.634,584,109,600,122,,
149,34,car,0.604,621,96,637,108,,
149,26,car,0.584,688,105,702,117,,
149,39,car,0.552,671,90,686,101,,
149,29,car,0.375,744,94,759,108,,
149,21,car,0.321,727,116,734,127,,
150,23,car,0.858,95,207,169,246,,
150,24,car,0.829,309,217,374,263,,
150,31,car,0.788,735,131,756,148,,
150,19,car,0.692,685,140,712,163,,
150,22,car,0.661,738,108,752,119,,
150,37,car,0.661,754,123,772,140,,
150,27,car,0.635,584,109,600,122,,
150,34,car,0.602,621,96,637,108,,
150,26,car,0.581,688,105,702,117,,
150,39,car,0.552,671,90,686,101,,
150,29,car,0.386,744,94,759,108,,
150,21,car,0.322,727,116,734,127,,
151,24,car,0.844,301,220,368,266,,
151,23,car,0.793,87,209,160,249,,
151,31,car,0.786,735,131,756,148,,
151,37,car,0.715,752,123,772,140,,
151,19,car,0.676,685,140,711,162,,
151,22,car,0.671,739,108,752,119,,
151,26,car,0.647,688,104,703,117,,
151,34,car,0.633,621,96,637,108,,
151,27,car,0.631,583,109,599,122,,
151,39,car,0.474,670,90,685,101,,
152,24,car,0.868,294,223,361,269,,
152,23,car,0.814,77,211,152,252,,
152,31,car,0.765,735,131,756,148,,
152,37,car,0.711,752,123,771,140,,
152,19,car,0.660,685,140,712,162,,
152,27,car,0.638,582,110,599,123,,
152,34,car,0.599,620,97,636,108,,
152,26,car,0.593,689,105,703,117,,
152,22,car,0.587,739,108,752,118,,
152,21,car,0.546,716,115,734,128,,
152,39,car,0.410,669,90,685,101,,
153,24,car,0.862,285,226,355,273,,
153,23,car,0.774,66,213,142,254,,
153,31,car,0.739,735,131,755,148,,
153,27,car,0.687,581,110,598,123,,
153,22,car,0.679,739,108,752,118,,
153,37,car,0.654,752,122,770,139,,
153,39,car,0.594,668,90,684,102,,
153,21,car,0.583,716,115,734,128,,
153,19,car,0.573,686,139,712,161,,
153,34,car,0.570,620,97,636,108,,
153,26,car,0.530,689,105,703,116,,
153,40,car,0.321,703,102,720,117,,
154,24,car,0.847,277,229,348,278,,
154,23,car,0.763,55,214,134,256,,
154,31,car,0.710,735,130,755,147,,
154,27,car,0.702,581,110,598,123,,
154,22,car,0.657,739,108,752,118,,
154,39,car,0.608,668,90,683,102,,
154,21,car,0.569,716,114,734,127,,
154,34,car,0.563,619,97,635,108,,
154,37,car,0.529,752,122,770,139,,
154,19,car,0.520,686,139,712,160,,
154,26,car,0.464,689,104,704,116,,
154,29,truck,0.288,746,93,760,107,,
155,24,car,0.828,269,232,340,281,,
155,31,car,0.740,735,129,755,146,,
155,27,car,0.710,580,110,597,124,,
155,23,car,0.672,45,216,123,259,,
155,39,car,0.628,666,90,683,102,,
155,22,car,0.608,739,108,752,117,,
155,21,car,0.600,716,114,734,127,,
155,34,car,0.592,618,97,634,108,,
155,37,car,0.575,752,121,770,139,,
155,19,car,0.440,687,137,713,160,,
155,26,car,0.380,690,103,704,115,,
155,29,truck,0.264,746,93,760,107,,
156,24,car,0.826,269,232,341,281,,
156,31,car,0.740,735,129,755,146,,
156,27,car,0.700,580,110,597,124,,
156,23,car,0.696,45,216,123,259,,
156,39,car,0.626,666,90,683,102,,
156,22,car,0.612,739,108,752,117,,
156,21,car,0.600,716,114,734,127,,
156,37,car,0.594,752,121,770,139,,
156,34,car,0.589,618,97,634,108,,
156,19,car,0.453,687,137,713,160,,
156,26,car,0.379,690,103,704,115,,
156,29,truck,0.267,746,93,760,107,,
157,24,car,0.861,260,235,334,285,5.2,
157,23,car,0.847,33,219,113,262,,
157,31,car,0.750,735,129,755,146,,
157,27,car,0.687,579,110,597,124,,
157,37,car,0.613,752,121,770,138,,
157,22,car,0.612,739,107,752,117,,
157,39,car,0.609,665,90,683,102,,
157,21,car,0.597,716,113,734,126,,
157,19,car,0.563,687,137,713,159,,
157,34,car,0.537,617,97,633,109,,
157,26,car,0.461,690,104,705,115,,
157,29,car,0.304,746,93,760,107,,
158,24,car,0.881,251,238,326,290,,
158,23,car,0.874,22,221,104,265,,
158,31,car,0.767,735,128,754,145,,
158,27,car,0.673,579,110,596,124,,
158,39,car,0.594,665,90,682,103,,
158,19,car,0.587,687,137,713,158,,
158,22,car,0.559,739,106,752,117,,
158,26,car,0.558,690,103,705,115,,
158,21,car,0.541,716,113,734,126,,
158,37,car,0.528,752,121,770,137,,
158,34,car,0.519,616,98,631,109,,
158,29,car,0.337,746,93,760,107,,
159,23,car,0.877,11,223,94,267,,
159,24,car,0.857,241,241,318,295,,
159,31,car,0.767,735,128,754,145,,
159,27,car,0.689,578,111,595,124,,
159,22,car,0.655,739,106,752,116,,
159,19,car,0.645,686,137,714,158,,
159,26,car,0.588,691,102,705,115,,
159,34,car,0.569,616,97,631,109,,
159,21,car,0.538,716,113,734,125,,
159,37,car,0.528,752,120,768,137,,
159,39,car,0.505,664,90,681,102,,
159,29,car,0.406,747,92,761,107,,
160,24,car,0.860,231,244,310,299,,
160,31,car,0.778,735,128,754,144,,
160,27,car,0.696,577,111,594,124,,
160,19,car,0.676,687,136,714,157,,
160,22,car,0.627,739,106,752,116,,
160,39,car,0.617,663,90,680,103,,
160,26,car,0.545,691,103,706,115,,
160,34,car,0.530,615,98,630,109,,
160,37,car,0.497,751,120,768,137,,
160,21,car,0.459,716,113,734,125,,
160,29,car,0.425,747,92,761,107,,
161,24,car,0.848,221,248,302,304,,
161,31,car,0.767,735,128,754,144,,
161,19,car,0.666,689,136,714,157,,
161,27,car,0.661,576,111,594,125,,
161,22,car,0.576,739,106,752,116,,
161,39,car,0.574,662,90,679,103,,
161,37,car,0.541,750,119,768,137,,
161,34,car,0.517,614,98,629,109,,
161,26,car,0.488,692,103,706,115,,
161,29,car,0.412,747,92,761,107,,
161,21,car,0.387,716,113,734,125,,
162,24,car,0.851,221,248,301,304,,
162,31,car,0.767,735,128,754,144,,
162,19,car,0.670,689,136,714,157,,
162,27,car,0.659,576,111,594,125,,
162,39,car,0.575,662,90,679,103,,
162,22,car,0.575,739,106,752,116,,
162,37,car,0.554,750,119,768,137,,
162,34,car,0.515,614,98,629,109,,
162,26,car,0.492,692,103,706,115,,
162,29,car,0.411,747,92,761,107,,
162,21,car,0.386,716,113,734,125,,
163,24,car,0.892,210,252,293,309,,
163,31,car,0.749,734,127,754,144,,
163,19,car,0.667,690,135,714,156,,
163,27,car,0.636,576,111,594,125,,
163,39,car,0.580,661,90,679,103,,
163,22,car,0.563,739,105,752,116,,
163,34,car,0.561,613,98,629,110,,
163,37,car,0.551,751,119,768,136,,
163,26,car,0.424,691,103,706,115,,
163,29,car,0.367,747,92,761,106,,
163,21,car,0.356,715,112,734,125,,
164,24,car,0.878,199,256,284,314,,
164,31,car,0.745,734,128,754,144,,
164,27,car,0.654,575,113,593,126,,
164,19,car,0.643,690,135,715,155,,
164,22,car,0.584,739,105,752,116,,
164,39,car,0.575,661,90,678,103,,
164,34,car,0.568,612,98,628,110,,
164,37,car,0.531,750,119,767,136,,
164,21,car,0.357,715,112,734,124,,
164,29,car,0.341,747,92,762,106,,
164,26,car,0.320,692,102,706,114,,
165,24,car,0.836,188,260,275,320,,
165,31,car,0.727,734,127,753,143,,
165,27,car,0.655,575,114,592,126,,
165,37,car,0.654,750,118,767,136,,
165,34,car,0.644,612,98,627,110,,
165,39,car,0.636,660,91,677,103,,
165,19,car,0.594,691,134,715,154,,
165,22,car,0.567,739,106,752,116,,
165,21,car,0.338,715,112,734,124,,
165,29,car,0.332,748,92,762,106,,
166,24,car,0.878,175,265,265,326,,
166,31,car,0.734,734,127,753,143,,
166,27,car,0.674,574,113,592,126,,
166,34,car,0.665,610,99,627,111,,
166,39,car,0.658,659,91,676,104,,
166,19,car,0.606,691,133,716,154,,
166,37,car,0.597,750,118,767,135,,
166,22,car,0.594,739,105,752,116,,
166,29,car,0.417,748,92,762,106,,
166,21,car,0.400,715,112,733,124,,
166,26,car,0.293,692,101,707,113,,
167,24,car,0.857,163,269,255,332,,
167,31,car,0.757,734,127,753,142,,
167,27,car,0.707,573,114,592,126,,
167,41,car,0.703,780,182,819,212,,
167,19,car,0.669,692,134,715,153,,
167,37,car,0.651,749,118,766,135,,
167,39,car,0.650,658,91,676,104,,
167,34,car,0.630,609,99,626,111,,
167,22,car,0.619,739,105,753,115,,
167,21,car,0.449,715,112,733,124,,
167,29,car,0.444,748,92,763,105,,
167,26,car,0.423,692,100,707,113,,
168,24,car,0.858,163,269,255,332,,
168,31,car,0.757,734,127,753,142,,
168,27,car,0.705,573,114,592,126,,
168,41,car,0.699,780,182,819,212,,
168,19,car,0.666,692,134,715,153,,
168,39,car,0.650,658,91,676,104,,
168,37,car,0.646,749,118,766,135,,
168,34,car,0.631,609,99,626,111,,
168,22,car,0.622,739,105,753,115,,
168,29,car,0.446,748,92,763,105,,
168,21,car,0.438,715,112,733,124,,
168,26,car,0.412,692,100,707,113,,
169,24,car,0.867,150,274,244,338,,
169,41,car,0.792,779,181,817,211,,
169,31,car,0.778,734,126,753,142,,
169,27,car,0.708,571,114,591,127,,
169,34,car,0.666,609,99,625,111,,
169,19,car,0.659,692,133,716,152,,
169,22,car,0.658,739,105,753,115,,
169,37,car,0.629,749,118,766,135,,
169,39,car,0.580,657,92,675,104,,
169,26,car,0.477,693,101,707,113,,
169,21,car,0.422,715,112,733,123,,
169,29,car,0.391,749,91,763,105,,
170,24,car,0.873,137,279,234,345,,
170,31,car,0.777,734,126,753,141,,
170,41,car,0.774,778,180,816,209,,
170,34,car,0.655,608,99,624,111,,
170,27,car,0.642,571,114,590,127,,
170,37,car,0.641,749,118,765,134,,
170,19,car,0.633,692,133,716,152,,
170,22,car,0.617,739,105,752,115,,
170,39,car,0.557,656,92,674,104,,
170,26,car,0.425,693,101,708,113,,
170,21,car,0.396,715,111,733,123,,
170,29,car,0.289,749,91,764,105,,
171,24,car,0.892,122,284,223,351,,
171,41,car,0.806,776,179,815,208,,
171,31,car,0.793,734,126,752,141,,
171,34,car,0.712,608,99,624,111,,
171,22,car,0.655,739,105,752,115,,
171,37,car,0.635,749,117,765,133,,
171,27,car,0.607,570,114,590,127,,
171,19,car,0.603,692,132,716,151,,
171,39,car,0.601,656,92,674,104,,
171,26,car,0.538,694,100,708,112,,
171,21,car,0.470,715,111,734,123,,
171,29,truck,0.310,749,91,764,105,,
172,24,car,0.882,107,289,211,359,,
172,41,car,0.781,776,178,814,207,,
172,31,car,0.775,734,126,752,141,,
172,34,car,0.743,606,99,623,111,,
172,22,car,0.667,739,104,753,115,,
172,37,car,0.621,749,117,765,133,,
172,19,car,0.599,693,132,716,151,,
172,27,car,0.580,570,115,590,127,,
172,39,car,0.566,654,92,673,104,,
172,26,car,0.561,695,100,708,112,,
172,29,car,0.439,750,91,764,105,,
172,21,car,0.437,715,111,733,122,,
173,24,car,0.902,92,295,198,367,,
173,41,car,0.813,775,177,813,205,,
173,31,car,0.767,734,125,752,140,,
173,34,car,0.730,605,100,622,111,,
173,22,car,0.673,739,104,753,115,,
173,19,car,0.631,693,131,716,150,,
173,37,car,0.603,749,117,765,133,,
173,39,car,0.586,653,93,672,104,,
173,27,car,0.581,569,116,588,128,,
173,26,car,0.561,695,100,709,112,,
173,29,car,0.421,750,91,765,105,,
173,21,car,0.384,715,111,733,122,,
174,24,car,0.902,92,295,198,367,,
174,41,car,0.812,775,177,813,205,,
174,31,car,0.770,734,125,752,140,,
174,34,car,0.730,605,100,622,111,,
174,22,car,0.669,739,104,753,115,,
174,19,car,0.620,693,131,716,150,,
174,37,car,0.610,749,117,765,133,,
174,39,car,0.586,653,93,672,104,,
174,27,car,0.575,569,116,588,128,,
174,26,car,0.558,695,100,709,112,,
174,29,car,0.419,750,91,765,105,,
174,21,car,0.387,715,111,733,122,,
175,24,car,0.893,76,301,185,375,,
175,41,car,0.792,774,175,811,204,,
175,31,car,0.746,734,125,752,140,,
175,34,car,0.719,604,100,621,112,,
175,22,car,0.642,740,104,753,114,,
175,19,car,0.605,694,131,716,150,,
175,37,car,0.563,748,117,765,132,,
175,39,car,0.536,654,92,672,104,,
175,29,car,0.531,751,91,765,104,,
175,27,car,0.526,568,115,587,128,,
175,26,car,0.481,694,101,709,112,,
175,21,car,0.419,715,110,733,122,,
176,24,car,0.862,59,306,171,383,,
176,41,car,0.762,773,175,810,203,,
176,31,car,0.744,734,125,752,140,,
176,34,car,0.688,604,100,620,112,,
176,19,car,0.618,693,131,716,150,,
176,22,car,0.604,739,104,753,114,,
176,37,car,0.578,748,117,765,132,,
176,26,car,0.559,693,100,710,112,,
176,27,car,0.559,567,116,586,128,,
176,39,car,0.497,652,93,671,104,,
176,29,car,0.418,752,91,766,104,,
176,21,car,0.392,715,110,733,122,,
177,24,car,0.893,42,313,157,392,,
177,41,car,0.761,773,174,809,202,,
177,31,car,0.732,734,125,752,140,,
177,19,car,0.686,693,130,717,149,,
177,34,car,0.680,603,100,620,112,,
177,27,car,0.661,567,117,586,129,,
177,26,car,0.601,696,100,710,112,,
177,37,car,0.560,748,116,764,132,,
177,39,car,0.541,651,92,670,104,,
177,22,car,0.504,740,103,753,114,,
177,21,car,0.453,715,110,732,122,,
177,29,truck,0.345,752,90,766,104,,
178,24,car,0.854,23,320,142,401,,
178,41,car,0.752,772,173,809,201,,
178,34,car,0.711,602,100,619,112,,
178,31,car,0.693,734,124,752,140,,
178,27,car,0.689,566,117,585,129,,
178,19,car,0.658,694,130,717,149,,
178,37,car,0.572,748,116,764,132,,
178,22,car,0.554,740,104,753,113,,
178,26,car,0.523,697,99,710,112,,
178,39,car,0.463,652,93,669,104,,
178,21,car,0.426,715,110,732,122,,
178,29,car,0.363,753,90,767,104,,
179,24,car,0.875,2,327,127,411,,
179,41,car,0.734,772,172,807,200,,
179,27,car,0.717,565,117,584,129,,
179,34,car,0.688,601,101,618,112,,
179,31,car,0.686,734,124,752,139,,
179,19,car,0.665,695,130,718,149,,
179,37,car,0.615,748,116,764,131,,
179,39,car,0.559,649,92,669,105,,
179,22,car,0.539,740,104,753,113,,
179,26,car,0.488,697,99,710,111,,
179,21,car,0.425,715,110,732,122,,
179,29,car,0.368,752,90,767,104,,
180,24,car,0.885,2,327,127,411,,
180,41,car,0.741,772,172,807,200,,
180,27,car,0.729,565,117,584,130,,
180,34,car,0.688,601,101,618,112,,
180,31,car,0.684,734,124,752,139,,
180,19,car,0.661,695,129,718,149,,
180,37,car,0.611,748,116,764,131,,
180,22,car,0.553,740,104,753,113,,
180,39,car,0.540,649,92,669,105,,
180,26,car,0.506,697,99,710,111,,
180,21,car,0.417,715,110,732,122,,
180,29,car,0.381,752,90,767,104,,
181,24,car,0.874,0,334,111,420,,
181,41,car,0.738,771,171,806,198,,
181,27,car,0.715,564,117,583,130,,
181,31,car,0.707,734,124,752,138,,
181,19,car,0.689,695,129,718,148,,
181,34,car,0.675,600,101,618,113,,
181,37,car,0.614,747,116,764,131,,
181,22,car,0.558,740,104,753,113,,
181,39,car,0.494,648,93,668,105,,
181,26,car,0.453,697,99,711,111,,
181,29,car,0.451,753,90,767,104,,
181,21,car,0.361,715,110,733,122,,
182,41,car,0.782,771,170,804,197,,
182,27,car,0.707,564,118,582,130,,
182,31,car,0.703,734,124,752,138,,
182,19,car,0.685,695,129,719,147,,
182,34,car,0.649,599,101,617,113,,
