frame,track_id,class,confidence,x1,y1,x2,y2,speed_kmh,violation
245,58,car,0.443,727,93,739,108,,
245,59,car,0.391,597,101,613,111,,
246,48,car,0.842,748,158,779,181,,
246,52,car,0.838,822,236,880,280,,
246,35,car,0.787,502,135,528,153,,
246,41,car,0.774,547,114,568,128,,
246,42,car,0.737,747,138,771,158,,
246,49,car,0.633,620,104,637,118,,
246,25,car,0.606,709,112,721,125,,
246,29,car,0.501,737,107,753,121,,
246,58,car,0.444,727,93,739,108,,
246,59,car,0.391,597,101,613,111,,
247,48,car,0.850,748,157,778,180,,
247,52,car,0.832,821,234,877,277,,
247,35,car,0.793,500,136,527,154,,
247,42,car,0.713,747,138,770,157,,
247,41,car,0.712,545,115,567,129,,
247,49,car,0.673,620,104,636,118,,
247,25,car,0.595,708,112,721,124,,
247,29,car,0.479,737,107,753,121,,
247,58,car,0.423,727,93,740,108,,
247,59,car,0.393,596,103,612,111,,
248,48,car,0.850,748,157,778,180,,
248,52,car,0.772,819,229,875,273,,
248,42,car,0.747,747,137,770,156,,
248,35,car,0.724,498,137,525,155,,
248,41,car,0.674,544,115,566,129,,
248,49,car,0.646,619,105,636,119,,
248,25,car,0.550,709,112,721,124,,
248,58,car,0.548,727,93,742,108,,
248,29,car,0.465,737,107,752,121,,
248,59,car,0.417,595,103,611,111,,
249,52,car,0.867,816,228,873,271,,
249,48,car,0.850,748,156,777,178,,
249,35,car,0.768,495,137,523,156,,
249,41,car,0.730,544,115,565,130,,
249,42,car,0.727,747,137,770,156,,
249,49,car,0.659,618,105,635,119,,
249,58,car,0.559,727,93,743,108,,
249,29,car,0.502,738,107,752,120,,
249,59,car,0.474,594,103,610,112,,
249,25,car,0.467,709,112,721,124,,
249,57,car,0.316,658,90,675,100,,
250,52,car,0.887,816,226,871,268,,
250,48,car,0.841,747,155,777,177,,
250,35,car,0.802,495,137,522,156,,
250,42,car,0.733,747,137,770,155,,
250,41,car,0.680,542,115,565,130,,
250,49,car,0.648,617,106,635,119,,
250,29,car,0.531,738,108,752,120,,
250,25,car,0.493,709,111,721,124,,
250,58,car,0.484,727,93,742,108,,
250,59,car,0.470,594,103,609,112,,
250,56,car,0.375,646,109,662,118,,
250,57,car,0.339,658,90,674,100,,
251,52,car,0.839,814,224,868,265,,
251,48,car,0.836,746,155,777,177,,
251,42,car,0.781,746,136,769,155,,
251,35,car,0.777,493,138,521,157,,
251,49,car,0.705,616,106,634,120,,
251,41,car,0.620,542,115,565,131,,
251,58,car,0.496,728,95,740,108,,
251,29,car,0.494,737,109,752,120,,
251,59,car,0.401,592,103,607,112,,
251,57,car,0.388,657,90,672,100,,
251,25,car,0.367,710,112,721,123,,
251,56,car,0.325,645,108,662,118,,
252,52,car,0.838,814,224,868,265,,
252,48,car,0.834,746,155,777,177,,
252,42,car,0.772,746,136,769,154,,
252,35,car,0.766,493,138,521,157,,
252,49,car,0.702,616,106,634,120,,
252,41,car,0.620,542,115,565,131,,
252,29,car,0.498,737,109,752,120,,
252,58,car,0.496,728,95,740,108,,
252,59,car,0.407,592,103,607,112,,
252,57,car,0.387,657,90,672,100,,
252,61,car,0.382,738,105,753,120,,
252,25,car,0.372,710,112,721,123,,
252,56,car,0.327,646,109,662,118,,
253,52,car,0.845,812,223,866,263,,
253,48,car,0.835,745,154,776,176,,
253,42,car,0.801,746,136,769,154,,
253,35,car,0.753,491,138,519,158,,
253,49,car,0.633,616,106,634,120,,
253,41,car,0.576,540,116,564,131,,
253,58,car,0.493,728,97,740,107,,
253,29,car,0.476,738,109,752,120,,
253,57,car,0.412,657,90,672,100,,
253,59,car,0.386,591,104,608,112,,
253,25,car,0.317,710,111,721,123,,
253,56,car,0.317,645,109,662,119,,
254,52,car,0.829,811,221,863,260,,
254,48,car,0.826,745,154,775,175,,
254,42,car,0.789,746,135,769,153,,
254,35,car,0.784,488,138,517,158,,
254,41,car,0.632,539,116,562,131,,
254,49,car,0.598,615,107,633,120,,
254,59,car,0.513,591,101,607,112,,
254,29,car,0.509,737,108,752,120,,
254,25,car,0.441,710,111,721,122,,
254,58,car,0.401,728,97,740,107,,
254,57,car,0.388,656,91,671,100,,
254,56,car,0.278,645,110,661,119,,
255,48,car,0.831,745,153,774,175,,
255,52,car,0.830,809,217,860,258,,
255,42,car,0.793,746,135,768,153,,
255,35,car,0.777,487,139,515,159,,
255,41,car,0.632,538,116,567,131,,
255,49,car,0.614,615,107,631,121,,
255,29,car,0.564,738,107,752,120,,
255,58,car,0.466,728,97,741,107,,
255,25,car,0.465,710,111,721,122,,
255,57,car,0.425,655,90,670,101,,
255,59,car,0.292,590,104,606,113,,
255,56,car,0.291,644,110,661,120,,
256,52,car,0.865,808,215,858,255,,
256,48,car,0.831,745,152,774,174,,
256,42,car,0.782,746,135,768,152,,
256,35,car,0.737,486,139,514,159,,
256,41,car,0.648,536,117,558,132,,
256,49,car,0.642,614,107,631,121,,
256,29,car,0.558,738,108,752,119,,
256,25,car,0.480,710,110,721,122,,
256,58,car,0.417,728,98,742,107,,
256,59,car,0.414,589,101,606,113,,
256,57,car,0.407,655,90,670,101,,
256,56,car,0.332,644,111,661,120,,
257,48,car,0.829,744,152,774,173,,
257,52,car,0.823,806,214,856,253,,
257,42,car,0.802,746,134,768,152,,
257,35,car,0.740,484,139,512,160,,
257,49,car,0.658,613,108,630,121,,
257,41,car,0.605,535,117,557,132,,
257,29,car,0.595,738,107,752,119,,
257,25,car,0.514,710,110,721,122,,
257,58,car,0.449,728,98,742,107,,
257,56,car,0.415,643,111,660,120,,
257,57,car,0.369,654,91,669,101,,
257,62,car,0.361,641,100,656,111,,
257,59,car,0.317,588,104,604,114,,
258,48,car,0.830,744,152,774,173,,
258,52,car,0.821,806,214,856,253,,
258,42,car,0.809,746,134,768,152,,
258,35,car,0.742,484,139,512,160,,
258,49,car,0.646,613,108,630,121,,
258,41,car,0.622,535,117,557,132,,
258,29,car,0.595,738,107,752,119,,
258,25,car,0.522,710,110,721,122,,
258,58,car,0.446,728,98,742,107,,
258,56,car,0.417,643,111,660,120,,
258,57,car,0.365,654,91,669,101,,
258,62,car,0.355,641,100,656,111,,
258,59,car,0.324,588,104,605,114,,
259,52,car,0.831,805,214,855,250,,
259,48,car,0.828,744,151,773,172,,
259,42,car,0.808,745,134,767,152,,
259,35,car,0.749,481,139,510,160,,
259,41,car,0.690,534,117,556,132,,
259,49,car,0.626,613,107,630,122,,
259,29,car,0.552,738,106,752,119,,
259,56,car,0.492,642,111,660,120,,
259,25,car,0.487,710,110,722,122,,
259,58,car,0.455,729,98,743,107,,
259,59,car,0.422,587,104,604,113,,
259,57,car,0.341,653,91,668,101,,
259,62,car,0.283,641,99,656,111,,
260,48,car,0.843,744,150,773,171,,
260,42,car,0.825,745,134,767,151,,
260,52,car,0.813,804,211,852,248,,
260,35,car,0.741,479,140,508,161,,
260,41,car,0.644,533,117,555,133,,
260,49,car,0.567,612,108,630,122,,
260,29,car,0.550,738,107,752,119,,
260,58,car,0.459,729,98,743,107,,
260,25,car,0.440,710,110,721,121,,
260,57,car,0.423,652,91,668,101,,
260,59,car,0.419,586,103,603,114,,
260,56,car,0.419,642,111,659,120,,
260,62,car,0.299,640,98,656,110,,
261,52,car,0.843,802,209,850,245,,
261,48,car,0.842,743,150,772,171,,
261,42,car,0.797,745,133,766,151,,
261,35,car,0.785,477,141,507,161,,
261,41,car,0.606,532,118,554,133,,
261,29,car,0.515,738,108,752,119,,
261,57,car,0.484,652,91,667,101,,
261,63,car,0.448,632,94,646,104,,
261,58,car,0.443,729,97,743,107,,
261,56,car,0.414,642,112,659,121,,
261,25,car,0.402,711,109,721,121,,
261,49,car,0.385,610,109,628,123,,
261,62,car,0.321,640,98,656,111,,
261,59,car,0.318,586,103,602,114,,
262,48,car,0.839,743,149,771,170,,
262,35,car,0.779,475,143,506,162,,
262,42,car,0.772,745,133,767,151,,
262,41,car,0.685,531,118,553,133,,
262,52,car,0.598,800,206,849,244,,
262,29,car,0.501,738,108,752,119,,
262,56,car,0.434,642,112,658,121,,
262,57,car,0.424,651,91,666,101,,
262,58,car,0.423,729,97,743,106,,
262,63,car,0.407,631,94,646,104,,
262,25,car,0.394,711,109,722,120,,
262,62,car,0.330,639,99,656,112,,
262,49,car,0.288,610,109,628,123,,
263,48,car,0.843,743,148,771,169,,
263,52,car,0.830,799,204,849,241,,
263,35,car,0.750,473,142,503,162,,
263,42,car,0.728,745,132,767,151,,
263,41,car,0.579,530,118,552,134,,
263,49,car,0.571,609,110,628,123,,
263,29,car,0.505,738,107,752,118,,
263,56,car,0.504,640,112,658,122,,
263,57,car,0.460,650,91,665,102,,
263,58,car,0.429,730,97,743,106,,
263,25,car,0.363,711,110,722,120,,
263,62,car,0.358,639,100,655,111,,
263,63,car,0.346,630,94,645,104,,
263,59,car,0.316,583,104,600,115,,
264,48,car,0.842,743,148,771,169,,
264,52,car,0.831,799,204,849,241,,
264,35,car,0.752,473,142,503,162,,
264,42,car,0.732,745,132,767,151,,
264,41,car,0.581,530,118,552,134,,
264,49,car,0.575,609,110,628,123,,
264,56,car,0.507,640,112,658,122,,
264,29,car,0.500,738,107,752,118,,
264,57,car,0.461,650,91,665,102,,
264,58,car,0.431,730,97,743,106,,
264,25,car,0.367,711,110,722,120,,
264,62,car,0.362,639,100,655,111,,
264,63,car,0.340,630,94,645,104,,
264,59,car,0.316,583,104,600,115,,
265,48,car,0.842,742,147,770,168,,
265,52,car,0.837,799,204,844,239,,
265,35,car,0.664,471,142,502,163,,
265,42,car,0.643,744,132,767,150,,
265,49,car,0.578,608,110,627,124,,
265,29,car,0.501,738,106,752,118,,
265,41,car,0.487,528,119,550,134,,
265,57,car,0.468,649,91,664,102,,
265,56,car,0.454,641,112,658,122,,
265,25,car,0.444,711,109,722,120,,
265,58,car,0.426,731,96,743,106,,
265,59,car,0.377,582,103,600,115,,
265,63,car,0.344,630,94,645,104,,
265,62,car,0.285,638,100,655,111,,
266,48,car,0.841,742,147,770,168,,
266,52,car,0.828,797,201,842,237,,
266,35,car,0.774,469,143,500,164,,
266,42,car,0.711,745,131,766,149,,
266,49,car,0.676,608,110,626,124,,
266,56,car,0.495,639,112,658,122,,
266,29,car,0.494,738,107,752,118,,
266,41,car,0.466,527,119,549,134,,
266,57,car,0.428,647,92,664,102,,
266,59,car,0.413,581,106,598,115,,
266,25,car,0.407,711,109,722,119,,
266,58,car,0.402,730,96,743,106,,
266,62,car,0.310,638,101,654,111,,
267,48,car,0.847,741,147,770,168,,
267,52,car,0.825,796,200,841,235,,
267,35,car,0.733,466,145,499,165,,
267,49,car,0.721,607,111,626,124,,
267,42,car,0.713,745,131,766,149,,
267,56,car,0.558,638,112,657,123,,
267,41,car,0.513,527,120,549,135,,
267,29,car,0.473,738,106,752,117,,
267,62,car,0.471,637,101,654,112,,
267,59,car,0.411,580,106,597,116,,
267,57,car,0.400,647,92,663,102,,
267,58,car,0.369,731,96,743,105,,
267,25,car,0.319,712,109,722,120,,
267,63,car,0.288,628,95,643,105,,
268,48,car,0.818,741,147,769,167,,
268,35,car,0.749,464,144,496,166,,
268,42,car,0.714,744,131,765,148,,
268,49,car,0.664,606,111,625,125,,
268,52,car,0.652,795,199,839,233,,
268,41,car,0.548,525,120,548,135,,
268,29,car,0.530,738,105,752,117,,
268,56,car,0.529,638,113,657,123,,
268,57,car,0.478,647,92,662,102,,
268,62,car,0.456,637,101,654,112,,
268,63,car,0.432,627,94,643,105,,
268,59,car,0.415,580,106,597,116,,
268,58,car,0.335,732,96,744,105,,
268,25,car,0.308,712,109,722,119,,
269,48,car,0.787,741,146,768,166,,
269,35,car,0.713,463,145,494,167,,
269,49,car,0.703,605,111,625,125,,
269,41,car,0.701,524,120,546,135,,
269,42,car,0.699,745,131,766,148,,
269,52,car,0.669,794,197,837,231,,
269,29,car,0.554,738,106,752,117,,
269,56,car,0.471,638,113,656,123,,
269,62,car,0.446,637,101,653,113,,
269,59,car,0.424,579,104,596,116,,
269,57,car,0.410,645,92,661,102,,
269,63,car,0.363,626,94,641,105,,
269,58,car,0.273,733,96,744,105,,
270,48,car,0.787,741,146,768,166,,
270,35,car,0.713,463,145,494,167,,
270,41,car,0.707,524,120,546,135,,
270,49,car,0.703,605,111,625,125,,
270,42,car,0.699,745,131,765,148,,
270,52,car,0.663,794,196,837,231,,
270,29,car,0.552,738,106,752,117,,
270,56,car,0.478,638,113,656,123,,
270,62,car,0.454,637,101,652,113,,
270,59,car,0.422,579,104,596,116,,
270,57,car,0.403,645,92,661,102,,
270,63,car,0.359,626,94,641,105,,
270,58,car,0.276,733,96,744,105,,
271,48,car,0.804,741,146,768,166,,
271,35,car,0.716,460,146,491,167,,
271,42,car,0.696,745,130,765,146,,
271,41,car,0.694,523,121,545,136,,
271,49,car,0.673,604,111,624,125,,
271,29,car,0.615,738,105,752,117,,
271,52,car,0.600,792,195,835,229,,
271,56,car,0.441,638,112,656,124,,
271,59,car,0.427,577,103,595,116,,
271,62,car,0.382,636,101,652,113,,
271,63,car,0.366,625,94,640,105,,
271,57,car,0.364,644,92,660,103,,
271,58,car,0.275,733,95,746,105,,
271,25,car,0.253,712,108,722,119,,
272,48,car,0.800,740,145,767,165,,
272,35,car,0.752,457,146,489,168,,
272,42,car,0.719,745,130,765,146,,
272,49,car,0.686,604,112,623,125,,
272,52,car,0.652,791,193,834,228,,
272,41,car,0.623,522,121,544,136,,
272,29,car,0.609,738,105,752,117,,
272,56,car,0.481,637,113,655,124,,
272,63,car,0.462,624,94,640,105,,
272,57,car,0.422,643,92,660,103,,
272,62,car,0.392,636,101,652,113,,
272,59,car,0.346,576,104,594,116,,
272,58,car,0.257,733,95,745,105,,
273,48,car,0.780,740,145,766,165,,
273,52,car,0.741,790,193,833,226,,
273,35,car,0.733,455,148,487,168,,
273,42,car,0.695,744,130,765,146,,
273,49,car,0.691,604,112,622,126,,
273,41,car,0.682,521,121,543,137,,
273,29,car,0.573,738,105,752,117,,
273,56,car,0.571,636,114,655,125,,
273,63,car,0.479,623,94,639,106,,
273,57,car,0.461,642,92,659,103,,
273,59,car,0.443,575,104,594,117,,
273,62,car,0.360,635,100,651,113,,
273,58,car,0.268,734,95,746,105,,
274,35,car,0.786,453,148,485,169,,
274,48,car,0.772,739,144,766,164,,
274,41,car,0.741,519,122,542,137,,
274,42,car,0.727,744,129,765,145,,
274,52,car,0.666,789,192,832,224,,
274,49,car,0.648,603,112,622,127,,
274,29,car,0.611,738,104,753,116,,
274,56,car,0.575,636,114,654,125,,
274,57,car,0.392,642,92,659,103,,
274,59,car,0.379,574,104,593,116,,
274,63,car,0.345,622,95,639,106,,
274,62,car,0.295,634,102,652,113,,
275,48,car,0.784,739,143,765,163,,
275,35,car,0.755,451,148,483,170,,
275,41,car,0.729,518,121,541,138,,
275,42,car,0.700,744,129,764,144,,
275,52,car,0.654,788,191,829,222,,
275,49,car,0.644,602,112,622,127,,
275,29,car,0.624,739,103,754,116,,
275,56,car,0.592,636,114,654,125,,
275,57,car,0.459,641,92,658,103,,
275,63,car,0.417,621,95,638,106,,
275,59,car,0.355,574,104,593,117,,
275,58,car,0.293,734,96,747,104,,
275,62,car,0.270,633,101,650,113,,
276,48,car,0.780,739,143,765,163,,
276,35,car,0.761,451,149,483,170,,
276,41,car,0.730,518,121,541,138,,
276,42,car,0.697,744,129,764,144,,
276,52,car,0.654,788,191,829,222,,
276,49,car,0.645,602,112,622,127,,
276,29,car,0.606,739,103,754,116,,
276,56,car,0.594,636,114,654,125,,
276,57,car,0.460,640,92,658,103,,
276,63,car,0.410,621,95,638,106,,
276,59,car,0.354,574,104,593,117,,
276,58,car,0.274,735,96,747,104,,
276,62,car,0.270,633,101,650,113,,
277,35,car,0.794,448,148,481,171,,
277,48,car,0.783,738,143,764,162,,
277,52,car,0.757,787,187,828,221,,
277,41,car,0.743,516,122,540,138,,
277,49,car,0.699,601,113,620,127,,
277,42,car,0.683,744,128,764,144,,
277,29,car,0.651,739,103,754,116,,
277,56,car,0.579,634,114,653,126,,
277,63,car,0.409,620,97,636,107,,
277,57,car,0.407,640,93,658,103,,
277,58,car,0.393,735,95,747,103,,
277,62,car,0.325,633,101,650,113,,
277,59,car,0.308,574,105,592,118,,
278,35,car,0.784,445,149,478,171,,
278,48,car,0.777,738,143,763,161,,
278,52,car,0.747,786,186,826,219,,
278,41,car,0.725,514,123,538,139,,
278,42,car,0.714,744,128,764,144,,
278,49,car,0.666,600,113,620,128,,
278,29,car,0.649,739,103,754,115,,
278,56,car,0.558,634,115,653,126,,
278,59,car,0.412,573,105,591,118,,
278,63,car,0.400,619,97,635,106,,
278,57,car,0.399,640,92,657,103,,
278,62,car,0.302,633,101,649,112,,
278,58,car,0.267,736,96,747,104,,
279,52,car,0.801,784,184,825,217,,
279,48,car,0.793,737,142,763,161,,
279,35,car,0.747,442,150,476,172,,
279,41,car,0.724,513,123,537,140,,
279,49,car,0.703,599,114,618,128,,
279,42,car,0.657,744,128,764,144,,
279,29,car,0.629,739,103,754,115,,
279,56,car,0.603,633,114,652,127,,
279,63,car,0.418,619,96,635,107,,
279,57,car,0.383,640,92,656,103,,
279,59,car,0.358,572,105,590,118,,
279,58,car,0.291,736,95,748,104,,
280,48,car,0.794,737,141,763,160,,
280,41,car,0.784,511,123,536,140,,
280,35,car,0.776,440,149,474,173,,
280,52,car,0.762,783,184,824,215,,
280,49,car,0.744,599,114,618,128,,
280,42,car,0.677,743,128,763,144,,
280,56,car,0.640,632,115,652,127,,
280,29,car,0.580,739,102,754,115,,
280,59,car,0.498,571,105,588,118,,
280,63,car,0.474,618,96,635,107,,
280,57,car,0.464,639,92,655,103,,
280,62,car,0.330,632,102,648,114,,
281,48,car,0.817,736,141,763,160,,
281,52,car,0.791,783,184,823,213,,
281,35,car,0.789,437,150,472,174,,
281,41,car,0.742,511,123,535,140,,
281,49,car,0.723,598,114,618,129,,
281,42,car,0.714,743,127,763,143,,
281,56,car,0.597,632,117,651,128,,
281,29,car,0.561,739,102,754,115,,
281,59,car,0.532,571,105,587,119,,
281,63,car,0.513,617,95,634,107,,
281,57,car,0.438,638,92,654,104,,
282,48,car,0.816,736,141,763,160,,
282,35,car,0.789,437,150,472,174,,
282,52,car,0.788,783,184,823,213,,
282,41,car,0.741,511,123,535,140,,
282,49,car,0.724,598,114,618,129,,
282,42,car,0.713,743,127,763,143,,
282,56,car,0.596,632,117,652,128,,
282,29,car,0.562,739,102,754,115,,
282,59,car,0.538,571,105,587,119,,
282,63,car,0.516,617,95,634,107,,
282,57,car,0.442,638,92,654,104,,
283,48,car,0.831,736,140,762,159,,
283,49,car,0.754,597,114,617,129,,
283,35,car,0.745,434,150,469,175,,
283,52,car,0.720,783,183,821,213,,
283,42,car,0.699,743,127,763,143,,
283,41,car,0.672,509,124,534,140,,
283,56,car,0.669,631,115,651,128,,
283,59,car,0.586,569,106,586,119,,
283,63,car,0.565,616,95,632,107,,
283,29,car,0.560,739,102,753,115,,
283,57,car,0.451,635,92,653,104,,
284,48,car,0.833,736,139,761,159,,
284,35,car,0.780,431,151,466,175,,
284,52,car,0.772,782,182,819,211,,
284,49,car,0.733,596,114,616,130,,
284,42,car,0.682,743,127,763,142,,
284,41,car,0.681,508,125,533,141,,
284,56,car,0.654,631,115,650,128,,
284,63,car,0.552,615,96,632,107,,
284,29,car,0.545,739,103,753,115,,
284,59,car,0.534,569,106,586,120,,
284,57,car,0.437,635,93,653,104,,
285,48,car,0.843,735,139,761,157,,
285,35,car,0.805,428,152,464,176,,
285,52,car,0.756,780,180,819,209,,
285,41,car,0.724,507,125,532,141,,
285,49,car,0.693,595,114,616,130,,
285,42,car,0.693,744,127,763,142,,
285,56,car,0.675,630,116,650,128,,
285,59,car,0.637,568,106,585,120,,
285,29,car,0.515,739,103,752,115,,
285,63,car,0.502,614,96,631,107,,
285,57,car,0.391,634,93,652,104,,
286,48,car,0.826,735,139,760,157,,
286,52,car,0.795,780,179,817,208,,
286,35,car,0.791,424,152,461,177,,
286,56,car,0.683,630,116,650,129,,
286,41,car,0.672,506,125,531,141,,
286,42,car,0.647,743,126,762,142,,
286,49,car,0.641,593,115,615,130,,
286,59,car,0.586,567,107,584,121,,
286,63,car,0.502,612,96,630,108,,
286,29,car,0.442,739,103,753,115,,
286,57,car,0.423,633,93,652,104,,
287,48,car,0.830,734,138,759,157,,
287,52,car,0.753,779,178,816,207,,
287,35,car,0.722,422,153,459,178,,
287,49,car,0.659,593,115,614,131,,
287,41,car,0.659,504,126,530,142,,
287,42,car,0.633,743,125,763,141,,
287,59,car,0.579,567,107,584,121,,
287,56,car,0.542,630,118,649,130,,
287,63,car,0.515,612,97,629,108,,
287,57,car,0.494,634,94,650,104,,
287,29,car,0.428,739,104,752,114,,
288,48,car,0.830,734,138,759,157,,
288,52,car,0.753,779,178,816,207,,
288,35,car,0.719,422,153,459,178,,
288,41,car,0.662,504,126,530,142,,
288,49,car,0.659,593,115,614,131,,
288,64,car,0.653,1119,672,1279,719,,
288,42,car,0.634,743,125,763,141,,
288,59,car,0.577,567,107,584,121,,
288,56,car,0.543,630,118,649,130,,
288,63,car,0.514,612,97,629,108,,
288,57,car,0.490,634,94,650,104,,
288,29,car,0.429,739,104,752,114,,
289,64,car,0.820,1103,647,1280,720,,
289,48,car,0.783,734,138,759,157,,
289,35,car,0.733,419,154,456,179,,
289,52,car,0.728,778,177,815,206,,
289,49,car,0.715,592,115,614,132,,
289,42,car,0.637,743,125,763,141,,
289,41,car,0.623,503,125,530,143,,
289,56,car,0.532,629,119,649,130,,
289,59,car,0.525,566,107,583,120,,
289,57,car,0.483,633,94,650,104,,
289,63,car,0.449,611,98,628,108,,
289,29,car,0.411,739,103,753,114,,
290,64,car,0.860,1087,627,1279,718,,
290,48,car,0.775,733,137,758,156,,
290,35,car,0.740,416,155,453,180,,
290,49,car,0.709,592,116,613,132,,
290,42,car,0.661,743,125,763,141,,
290,52,car,0.654,777,176,814,204,,
290,41,car,0.530,501,125,532,143,,
290,59,car,0.508,565,108,582,121,,
290,56,car,0.473,629,119,648,130,,
290,57,car,0.422,632,94,649,104,,
290,29,car,0.414,739,104,753,114,,
290,63,car,0.385,610,98,628,108,,
291,64,car,0.884,1074,605,1279,718,,
291,52,car,0.781,777,175,813,203,,
291,48,car,0.780,733,137,757,156,,
291,35,car,0.671,413,156,451,180,,
291,42,car,0.657,744,124,762,140,,
291,49,car,0.651,591,116,612,132,,
291,56,car,0.513,629,119,647,131,,
291,41,car,0.494,500,126,531,143,,
291,59,car,0.478,564,108,581,121,,
291,29,car,0.452,739,102,752,113,,
291,57,car,0.367,632,94,648,104,,
291,63,car,0.362,610,98,626,108,,
292,52,car,0.793,776,175,811,201,,
292,48,car,0.771,733,137,757,155,,
292,35,car,0.725,410,156,447,181,,
292,49,car,0.623,590,116,612,133,,
292,42,car,0.616,744,124,762,140,,
292,41,car,0.504,498,127,526,143,,
292,29,car,0.495,739,102,753,113,,
292,59,car,0.458,563,108,580,121,,
292,57,car,0.412,631,94,648,104,,
292,56,car,0.389,628,120,647,131,,
292,63,car,0.358,609,98,626,109,,
293,48,car,0.764,732,136,756,154,,
293,52,car,0.739,775,173,810,200,,
293,49,car,0.736,589,117,611,133,,
293,35,car,0.732,407,158,445,183,,
293,41,car,0.634,496,127,523,144,,
293,42,car,0.633,744,123,762,139,,
293,29,car,0.568,739,102,753,113,,
293,56,car,0.553,626,120,646,131,,
293,59,car,0.464,562,109,579,122,,
293,57,car,0.419,631,94,646,105,,
293,65,car,0.369,670,90,684,98,,
293,63,car,0.365,608,99,625,109,,
294,48,car,0.762,732,136,756,154,,
294,49,car,0.737,589,117,611,133,,
294,52,car,0.735,775,173,810,200,,
294,35,car,0.729,407,158,445,183,,
294,41,car,0.635,496,127,523,144,,
294,42,car,0.633,744,123,762,139,,
294,29,car,0.567,739,102,753,113,,
294,56,car,0.555,626,120,646,131,,
294,59,car,0.461,562,109,579,122,,
294,57,car,0.417,631,94,646,105,,
294,65,car,0.374,670,90,684,98,,
294,63,car,0.364,608,99,625,109,,
295,48,car,0.805,732,135,755,153,,
295,52,car,0.754,775,172,809,199,,
295,35,car,0.716,402,158,441,183,,
295,49,car,0.714,588,117,610,133,,
295,42,car,0.658,744,123,761,139,,
295,41,car,0.634,496,127,520,144,,
295,56,car,0.601,625,120,646,132,,
295,29,car,0.598,739,101,753,113,,
295,59,car,0.453,561,109,578,122,,
295,57,car,0.405,630,95,645,105,,
295,63,car,0.393,607,99,624,109,,
296,48,car,0.810,732,135,755,152,,
296,52,car,0.755,773,171,808,198,,
296,35,car,0.745,399,159,438,184,,
296,49,car,0.726,586,118,608,134,,
296,42,car,0.685,744,123,761,138,,
296,41,car,0.649,495,128,520,144,,
296,56,car,0.595,625,120,645,132,,
296,29,car,0.570,740,101,753,113,,
296,59,car,0.510,560,109,578,122,,
296,63,car,0.454,606,100,622,109,,
296,57,car,0.396,630,95,645,105,,
297,48,car,0.812,731,135,754,152,,
297,52,car,0.769,773,170,807,197,,
297,49,car,0.760,586,118,608,134,,
297,35,car,0.723,396,160,435,185,,
297,42,car,0.679,744,123,761,138,,
297,41,car,0.672,493,128,518,145,,
297,29,car,0.559,740,101,753,113,,
297,59,car,0.551,559,110,577,122,,
297,56,car,0.491,626,120,644,132,,
297,63,car,0.453,605,100,621,110,,
297,57,car,0.373,629,95,644,106,,
298,48,car,0.812,730,134,754,151,,
298,52,car,0.772,771,169,806,196,,
298,41,car,0.757,491,128,517,145,,
298,49,car,0.748,586,118,607,135,,
298,35,car,0.712,391,160,432,187,,
298,42,car,0.682,744,123,761,138,,
298,56,car,0.608,623,120,644,133,,
298,29,car,0.568,740,101,753,112,,
298,59,car,0.523,558,110,576,123,,
298,57,car,0.380,629,95,644,106,,
298,63,car,0.380,604,101,621,110,,
299,48,car,0.815,730,134,753,151,,
299,52,car,0.738,771,169,805,194,,
299,49,car,0.718,584,118,607,135,,
299,41,car,0.680,490,129,517,146,,
299,42,car,0.680,744,122,761,138,,
299,35,car,0.611,388,161,429,188,,
299,29,car,0.586,740,101,753,112,,
299,59,car,0.545,557,109,575,123,,
299,56,car,0.519,623,120,643,134,,
299,57,car,0.422,627,95,643,106,,
299,62,car,0.366,624,107,641,119,,
299,63,car,0.318,603,101,620,111,,
300,48,car,0.815,730,134,753,151,,
300,52,car,0.737,771,169,805,194,,
300,49,car,0.718,584,118,607,135,,
300,42,car,0.681,744,122,761,138,,
300,41,car,0.678,490,129,517,146,,
300,35,car,0.607,388,161,429,188,,
300,29,car,0.586,740,101,753,112,,
300,59,car,0.538,557,109,575,123,,
300,56,car,0.517,623,120,643,134,,
300,57,car,0.423,627,95,643,106,,
300,62,car,0.367,624,107,641,119,,
300,66,truck,0.362,388,161,429,189,,
300,63,car,0.318,603,101,620,111,,
301,48,car,0.805,729,133,753,151,,
301,52,car,0.741,770,167,804,193,,
301,49,car,0.698,583,119,606,136,,
301,41,car,0.695,488,129,515,147,,
301,42,car,0.663,743,122,761,137,,
301,29,car,0.593,740,101,753,112,,
301,56,car,0.592,622,122,643,134,,
301,35,car,0.581,384,162,425,188,,
301,59,car,0.557,556,110,574,124,,
301,63,car,0.424,601,101,619,111,,
301,66,truck,0.382,384,162,425,189,,
301,57,car,0.361,627,94,642,107,,
301,62,car,0.306,621,109,641,119,,
302,48,car,0.785,729,133,752,151,,
302,41,car,0.775,487,129,513,148,,
302,64,car,0.767,981,455,1127,577,,
302,52,car,0.671,770,166,803,192,,
302,42,car,0.662,743,122,761,137,,
302,49,car,0.662,582,119,605,136,,
302,56,car,0.611,622,122,642,135,,
302,29,car,0.605,740,101,753,112,,
302,59,car,0.546,555,110,573,124,,
302,66,car,0.534,380,163,422,190,,
302,35,truck,0.448,380,163,421,190,,
